utc,freq_khz,dx_call,wpm,snr_db,spotter
19:21:00,14037.1,K0SN,36,20,W1NT-2
19:21:00,14048.1,EA3FZT,34,9,YO2KAR
19:21:00,14048.1,EA3FZT,36,8,KM3T-3
19:21:01,14037.1,K0SN,37,14,KM3T-5
19:21:01,14056.0,N1BS,23,22,N9CO
19:21:02,14037.1,K0SN,32,7,AK6RI-1
19:21:02,14037.1,K0SN,37,18,N6TV
19:21:02,14038.2,K0TG,34,4,AK6RI-1
19:21:02,14040.8,W1TO,34,22,WA7LNW
19:21:02,14048.1,EA3FZT,35,17,WX7V/5
19:21:03,14005.9,K7ZLR,28,10,JN1ILK
19:21:03,14024.9,W8FJ,44,33,AC0C-1
19:21:03,14031.6,N6NT,35,9,DL8LAS-3
19:21:03,14037.1,K0SN,39,29,K1RA-4
19:21:03,14037.1,K0SN,33,31,AC0C-1
19:21:03,14037.1,K0SN,40,10,W1NT-6
19:21:03,14040.8,W1TO,37,15,AC0C-1
19:21:03,14048.1,EA3FZT,36,8,LZ5DI
19:21:04,14040.8,W1TO,37,23,K9IMM
19:21:05,14026.6,W1WEF,38,35,AA4PA
19:21:05,14030.4,AD4EB,38,17,VE6WZ-3
19:21:05,14031.4,N6NT,32,23,VE4DRK
19:21:05,14031.6,N6NT,34,8,DL8LAS-1
19:21:05,14031.6,N6NT,33,15,DK0KK
19:21:05,14037.0,K0SN,36,15,VE6WZ-3
19:21:05,14040.8,W1TO,36,10,VE6WZ-3
19:21:05,14040.8,W1TO,36,19,AA4PA
19:21:05,14041.0,N8UM,37,19,AA4PA
19:21:06,14026.6,W1WEF,38,9,N7VVX
19:21:06,14031.1,K3WW,39,10,IK4VET
19:21:06,14031.1,K3WW,40,27,DL8LAS
19:21:06,14031.6,N6NT,33,8,S53WW
19:21:06,14031.6,N6NT,35,9,DL8LAS
19:21:06,14037.1,K0SN,36,31,N7VVX
19:21:06,14040.8,W1TO,34,17,PI4CC
19:21:06,14040.9,W1TO,37,15,IK4VET
19:21:06,14041.0,N8UM,38,7,PA5KT-4
19:21:06,14041.0,N8UM,38,20,PI4CC
19:21:06,14041.1,N8UM,37,11,IK4VET
19:21:06,14046.0,AD8J,32,37,W2NNN
19:21:07,14005.2,VE3NFN,29,11,KC4YVA
19:21:07,14030.4,AD4EB,38,17,VE6WZ
19:21:07,14037.0,K0SN,36,15,VE6WZ
19:21:07,14040.8,W1TO,36,10,VE6WZ
19:21:07,14040.8,W1TO,37,15,K9LC
19:21:07,14040.8,W1TO,36,20,K7CO
19:21:07,14041.0,N8UM,37,27,VE6WZ
19:21:07,14041.1,N8UM,37,24,K7CO
19:21:08,14028.5,W4SPR,31,17,W6YX
19:21:08,14030.5,AD4EB,40,28,KD7EFG
19:21:08,14031.6,N6NT,34,26,IT9GSF
19:21:08,14040.8,W1TO,37,9,NU4F
19:21:08,14040.8,W1TO,34,34,WE9V
19:21:08,14040.8,W1TO,36,12,W6YX
19:21:08,14041.0,N8UM,37,21,ND7K
19:21:08,14043.2,K5UV,35,19,ND7K
19:21:09,14005.1,VE3NFN,30,6,K5TR
19:21:09,14005.2,VE3NFN,29,3,K3PA-1
19:21:09,14024.0,W4CMG,35,20,K5TR
19:21:09,14026.6,W1WEF,38,9,K6FOD
19:21:09,14029.0,WA3AAN,32,5,K3PA-1
19:21:09,14033.5,N1DC,33,25,K5TR
19:21:09,14033.5,N1DC,33,12,W8WTS
19:21:09,14034.7,N5TOO,35,10,W2MV
19:21:09,14035.0,EA5M,38,12,OE9GHV
19:21:09,14037.1,K0SN,37,14,TI7W
19:21:09,14040.8,W1TO,36,33,K5TR
19:21:09,14040.8,W1TO,36,23,TI7W
19:21:09,14040.8,W1TO,34,28,K3PA-1
19:21:09,14041.1,N8UM,38,18,TI7W
19:21:09,14041.1,N8UM,38,21,K3PA-1
19:21:09,14043.3,K5UV,37,17,K5EM
19:21:10,14005.1,VE3NFN,29,8,DK9IP-1
19:21:10,14026.3,WG3J,35,13,VE6AO
19:21:10,14028.9,WA3AAN,32,6,DK9IP-1
19:21:10,14037.1,K0SN,36,29,NG7M
19:21:10,14040.8,W1TO,36,12,NG7M
19:21:10,14040.8,W1TO,36,11,VE6AO
19:21:10,14041.0,N8UM,38,13,VE6AO
19:21:10,14043.2,K5UV,34,11,NG7M
19:21:11,14005.2,VE3NFN,29,12,S53A
19:21:11,14023.2,AB5SE,33,25,N9CO
19:21:11,14025.7,N2YO,32,10,N9CO
19:21:11,14033.5,N1DC,34,29,N9CO
19:21:11,14034.7,N5TOO,36,17,N2YCH
19:21:11,14034.7,N5TOO,36,31,EI4HQ
19:21:11,14036.0,N6CHU,27,4,K4PP
19:21:11,14037.1,K0SN,34,27,N9CO
19:21:11,14040.8,W1TO,35,39,N9CO
19:21:11,14041.1,N8UM,37,12,K4PP
19:21:11,14042.0,K1TR,39,5,DK9IP
19:21:11,14043.2,K5UV,37,14,K4PP
19:21:11,14056.0,N1BS,23,4,S53A
19:21:12,14024.0,W4CMG,36,27,ZF9CW
19:21:12,14057.0,KE0TL,15,13,ZF9CW
19:21:12,14069.7,WA5BDU,25,28,ZF9CW
19:21:13,14031.1,K3WW,40,27,DL8LAS-3
19:21:13,14031.6,N6NT,34,11,5Z4GO
19:21:13,14033.5,N1DC,33,2,WX7V/5
19:21:13,14037.1,K0IT,30,35,WA7LNW
19:21:13,14039.1,W7SW,26,42,WX7V/5
19:21:13,14040.8,W1TO,36,20,WX7V/5
19:21:13,14040.8,W1TO,35,6,DL8LAS-3
19:21:14,14005.1,VE3NFN,30,5,K9IMM
19:21:14,14025.7,N2YO,34,34,K9IMM
19:21:14,14033.5,N1DC,34,11,AC0C-1
19:21:14,14033.5,N1DC,32,27,K9IMM
19:21:14,14041.0,N8UM,38,26,AC0C-1
19:21:15,14024.0,W4CMG,36,11,WC2L
19:21:15,14033.9,VE5UO,34,10,VE4DRK
19:21:15,14034.4,KG9X,38,25,WC2L
19:21:15,14035.0,EA5M,37,7,OZ1AAB
19:21:15,14041.0,N8UM,37,27,VE6WZ-3
19:21:15,14048.1,EA3FZT,36,14,IK7YTT
19:21:15,14069.7,WA5BDU,25,6,K9IMM
19:21:16,14024.1,W4CMG,36,17,W2NNN
19:21:16,14029.6,KH7X,39,13,N2EPE
19:21:16,14031.6,N6NT,34,11,PA5KT-4
19:21:16,14034.5,KG9X,34,29,W2NNN
19:21:16,14045.3,N5NA,31,11,N2EPE
19:21:17,14029.6,KH7X,35,28,VE6WZ
19:21:17,14033.4,N1DC,34,10,VE6WZ
19:21:17,14040.8,W1TO,35,6,DL8LAS
19:21:18,14035.5,N3OC,40,14,WS3W
19:21:18,14035.6,VE3KIU,29,9,IT9GSF
19:21:18,14045.3,N5NA,32,17,K9LC
19:21:18,14045.3,N5NA,32,12,NU4F
19:21:19,14027.4,N8KH,39,11,KM3T-2
19:21:19,14037.6,N4HAI,32,4,OE9GHV
19:21:19,14040.8,W1TO,37,12,ND7K
19:21:19,14045.3,N5NA,32,22,ND7K
19:21:19,14045.3,N7OR,32,14,TI7W
19:21:19,14045.4,N5NA,31,13,K5EM
19:21:19,14048.1,EA3FZT,36,12,BD8CS
19:21:19,14057.0,KE0TL,15,15,ND7K
19:21:20,14007.4,VE3NFN,30,8,DK9IP-1
19:21:20,14028.5,W4SPR,32,6,NG7M
19:21:20,14034.4,KG9X,38,28,K3PA-1
19:21:20,14045.0,AI5IN,34,29,W8WWV
19:21:20,14069.7,WA5BDU,25,12,W8WWV
19:21:21,14007.5,VE3NFN,30,17,S53A
19:21:21,14027.4,N8KH,37,12,KM3T-3
19:21:21,14034.4,KG9X,39,17,W1NT-2
19:21:21,14045.3,N5NA,31,17,W1NT-2
19:21:21,14048.5,AB9CA,18,7,S53A
19:21:22,14031.6,N6NT,34,6,DR4W
19:21:22,14034.4,KG9X,38,22,KM3T-5
19:21:23,14029.6,KH7X,38,26,ZF9CW
19:21:23,14035.5,N3OC,40,32,WA7LNW
19:21:23,14040.5,NE5A,31,11,AK6RI-1
19:21:23,14069.7,WA5BDU,25,12,WA7LNW
19:21:24,14023.2,AB5SE,32,24,AC0C-1
19:21:24,14041.3,N5RZ,39,13,W1NT-6
19:21:25,14007.4,VE3NFN,30,6,K9IMM
19:21:26,14007.4,VE3NFN,29,4,VE6WZ-3
19:21:26,14007.4,VE3NFN,29,2,WB6BEE
19:21:26,14023.2,AB5SE,32,20,W2NNN
19:21:26,14029.6,KH7X,35,28,VE6WZ-3
19:21:26,14032.7,TN4BP,30,2,MM0ZBH
19:21:26,14033.4,N1DC,34,10,VE6WZ-3
19:21:26,14042.2,N6TTV,25,6,VE6WZ-3
19:21:26,14043.9,K1SM,32,8,DL1HWS
19:21:27,14007.4,VE3NFN,29,4,VE6WZ
19:21:27,14007.5,VE3NFN,29,9,KC4YVA
19:21:27,14029.6,KH7X,39,18,N7VVX
19:21:27,14032.7,N4BP,30,7,VE6WZ
19:21:27,14040.3,VE6RST,32,11,N7VVX
19:21:27,14040.5,NE5A,31,16,KC4YVA
19:21:27,14042.2,N6TTV,25,6,VE6WZ
19:21:27,14043.9,K1SM,32,4,M1GEO
19:21:28,14031.0,K3WW,40,30,K9LC
19:21:28,14042.3,N6TTV,26,19,K7CO
19:21:28,14045.0,AI5IN,38,20,K9LC
19:21:29,14023.5,F6HKA,31,16,ES2RR
19:21:29,14023.5,F6HKA,31,32,ES5PC
19:21:29,14033.5,N1DC,33,24,WE9V
19:21:29,14037.6,N4HAI,30,14,KM3T-2
19:21:29,14040.5,NE5A,31,35,KD7EFG
19:21:29,14042.2,N6TTV,25,10,ND7K
19:21:29,14042.2,N6TTV,24,8,K5TR
19:21:29,14043.2,K5UV,38,43,KD7EFG
19:21:29,14045.0,AI5IN,38,12,W8WTS
19:21:29,14045.0,AI5IN,37,16,K6FOD
19:21:29,14045.3,N5NA,31,6,W8WTS
19:21:29,14045.3,N5NA,32,12,KM3T-2
19:21:29,14047.2,N5MI,28,8,ND7K
19:21:29,14048.1,EA3FZT,36,6,KM3T-2
19:21:30,14023.5,F6HKA,31,4,LZ7AA
19:21:30,14023.5,F6HKA,31,22,TI7W
19:21:30,14031.1,K3WW,37,10,K5EM
19:21:30,14045.3,N5NA,32,26,W8WWV
19:21:30,14045.3,N5NA,32,35,K3PA-1
19:21:30,14048.0,EA3FZT,36,8,W8WWV
19:21:31,14023.2,AB5SE,33,8,W1NT-2
19:21:31,14023.5,F6HKA,31,26,W1NT-2
19:21:31,14023.5,F6HKA,31,16,KM3T-3
19:21:31,14033.5,N1DC,33,5,W1NT-2
19:21:31,14044.9,AI5IN,35,14,OK1HRA
19:21:31,14045.0,AI5IN,38,5,DL1HWS-3
19:21:31,14045.3,N5NA,31,13,KM3T-3
19:21:32,14023.5,F6HKA,31,16,KM3T-5
19:21:32,14023.5,F6HKA,31,14,N9CO
19:21:32,14023.5,F6HKA,30,12,LZ4AE
19:21:32,14023.5,F6HKA,30,12,LZ4AE
19:21:32,14037.6,N4HAI,31,4,KM3T-5
19:21:32,14045.0,AI5IN,38,27,K4PP
19:21:32,14045.0,AI5IN,39,10,G0KTN
19:21:32,14045.3,N5NA,32,15,K4PP
19:21:32,14045.3,N5NA,33,18,KM3T-5
19:21:32,14045.3,N5NA,31,29,N9CO
19:21:33,14023.5,F6HKA,30,20,ZF9CW
19:21:33,14033.3,KR2Q,35,29,ZF9CW
19:21:33,14033.3,KR2Q,36,18,WX7V/5
19:21:33,14038.0,E70T,33,16,G4KCM
19:21:33,14042.3,N6TTV,26,21,WX7V/5
19:21:33,14045.0,AI5IN,37,25,ZL4YL
19:21:33,14045.3,N5NA,32,8,WT8P
19:21:33,14045.3,N5NA,31,22,ZF9CW
19:21:34,14023.5,F6HKA,31,19,LZ5DI
19:21:34,14023.5,F6HKA,30,9,W3RGA
19:21:34,14023.5,F6HKA,32,26,W1NT-6
19:21:34,14023.6,F6HKA,31,7,LZ5DI
19:21:34,14029.6,KH7X,40,26,W3RGA
19:21:34,14042.3,N6TTV,26,22,WA7LNW
19:21:34,14045.3,N5NA,31,23,K1RA-4
19:21:34,14052.5,W4LOO,24,15,N6TV
19:21:35,14033.3,KR2Q,36,39,K9IMM
19:21:35,14034.4,KG9X,39,38,AC0C-1
19:21:35,14038.0,E70T,34,7,BI7JMD
19:21:35,14042.2,N6TTV,25,8,AC0C-1
19:21:35,14045.0,AI5IN,38,30,K9IMM
19:21:35,14052.5,W4LOO,24,20,AC0C-1
19:21:36,14023.5,F6HKA,31,14,N2EPE
19:21:36,14033.2,KR2Q,38,33,VE6WZ-3
19:21:36,14045.0,AI5IN,36,13,N2EPE
19:21:36,14045.3,N5NA,32,19,AA4PA
19:21:36,14052.0,KD9UDV,25,11,AA4PA
19:21:37,14005.9,K7ZLR,27,19,OH6BG
19:21:37,14023.5,F6HKA,31,26,OH6BG
19:21:37,14023.5,F6HKA,31,6,KC4YVA
19:21:37,14035.6,VE3KIU,29,4,IK4VET
19:21:37,14045.0,AI5IN,36,28,WB6BEE
19:21:37,14045.0,AI5IN,38,10,KC4YVA
19:21:37,14045.1,AI5IN,38,18,IK4VET
19:21:38,14032.5,KO4VW,39,26,K9LC
19:21:38,14033.2,KR2Q,38,33,VE6WZ
19:21:38,14034.4,KG9X,38,14,VE6WZ
19:21:38,14043.2,K5UV,37,15,K9LC
19:21:38,14045.0,AI5IN,36,19,N4HAC
19:21:39,14023.5,F6HKA,32,33,IT9GSF
19:21:39,14031.6,N6NT,34,7,EA2RCF-4
19:21:39,14032.5,KO4VW,38,21,K7CO
19:21:39,14032.5,KO4VW,39,23,W6YX
19:21:39,14033.3,KR2Q,37,23,K7CO
19:21:39,14033.3,KR2Q,37,23,W6YX
19:21:39,14033.3,KR2Q,37,18,NU4F
19:21:39,14033.3,KR2Q,35,19,IT9GSF
19:21:39,14033.5,N1DC,32,17,KD7EFG
19:21:39,14036.8,K0VBU,36,28,KD7EFG
19:21:39,14042.3,N6TTV,23,5,W6YX
19:21:39,14048.1,EA3FZT,34,19,ES2RR
19:21:40,14023.5,F6HKA,31,14,KM3T-2
19:21:40,14023.5,F6HKA,31,21,K5TR
19:21:40,14029.7,KH7X,41,19,K5EM
19:21:40,14032.5,KO4VW,38,28,ND7K
19:21:40,14032.5,KO4VW,36,11,KM3T-2
19:21:40,14032.5,KO4VW,39,15,TI7W
19:21:40,14032.9,WJ9B,36,20,W8WWV
19:21:40,14033.3,KR2Q,36,32,ND7K
19:21:40,14033.3,KR2Q,35,27,TI7W
19:21:40,14034.4,KG9X,39,24,K5TR
19:21:40,14036.2,W5TM,38,19,K6FOD
19:21:40,14048.1,EA3FZT,34,14,TI7W
19:21:41,14028.9,WA3AAN,31,6,NG7M
19:21:41,14032.5,KO4VW,38,26,NG7M
19:21:41,14032.5,KO4VW,38,14,VE6AO
19:21:41,14033.0,WJ9B,36,32,K3PA-1
19:21:41,14033.0,WJ9B,35,8,N2YCH
19:21:41,14033.3,KR2Q,37,23,NG7M
19:21:41,14034.4,KG9X,38,15,VE6AO
19:21:41,14034.5,KG9X,37,23,N2YCH
19:21:41,14036.8,K0VBU,38,27,K3PA-1
19:21:42,14030.0,N7US,38,4,KD2M
19:21:42,14032.5,KO4VW,36,12,KM3T-3
19:21:42,14032.5,KO4VW,38,12,KM3T-5
19:21:42,14032.5,KO4VW,38,39,N9CO
19:21:42,14033.0,WJ9B,34,13,K4PP
19:21:42,14033.0,WJ9B,34,32,N9CO
19:21:42,14033.3,KR2Q,37,18,S53A
19:21:42,14033.3,KR2Q,35,15,K4PP
19:21:42,14034.4,KG9X,35,41,N9CO
19:21:42,14035.9,N6CHU,27,6,KM3T-3
19:21:43,14030.0,N7US,37,13,VE7CC
19:21:43,14030.0,N7US,37,13,VE7CC
19:21:43,14038.0,E70T,32,9,LZ3CB
19:21:43,14043.9,K1SM,32,3,ON6ZQ
19:21:44,14023.2,AB5SE,34,12,K1RA-4
19:21:44,14023.5,F6HKA,31,15,K1RA-4
19:21:44,14029.2,W2RQ,45,4,AK6RI-1
19:21:44,14032.5,KO4VW,38,5,WX7V/5
19:21:44,14032.5,KO4VW,38,32,ZF9CW
19:21:44,14032.5,KO4VW,39,19,W3RGA
19:21:44,14033.0,WJ9B,35,37,WA7LNW
19:21:44,14033.0,WJ9B,33,18,K1RA-4
19:21:44,14037.6,N4HAI,31,9,N6TV
19:21:44,14041.5,K0RX,34,21,WX7V/5
19:21:44,14042.2,N6TTV,24,4,WT8P
19:21:44,14042.3,N6TTV,24,9,ZF9CW
19:21:44,14043.2,K5UV,37,26,WA7LNW
19:21:44,14045.0,AI5IN,38,25,K1RA-4
19:21:44,14045.9,AD8J,29,20,K1RA-4
19:21:45,14040.8,W1TO,36,4,DL8LAS-1
19:21:45,14045.0,AI5IN,34,33,W1NT-6
19:21:45,14045.0,AI5IN,38,35,AC0C-1
19:21:46,14023.5,F6HKA,29,12,IK7YTT
19:21:46,14030.4,AD4EB,38,17,K9IMM
19:21:46,14032.5,KO4VW,39,38,K9IMM
19:21:46,14033.0,WJ9B,34,26,K9IMM
19:21:46,14035.8,N6CHU,28,14,VE4DRK
19:21:46,14045.0,AI5IN,37,6,DK0KK
19:21:46,14045.0,AI5IN,38,30,AA4PA
19:21:46,14048.5,AB9CA,19,7,K9IMM
19:21:46,14052.4,W4LOO,24,4,VE4DRK
19:21:47,14023.6,F6HKA,31,8,W2NNN
19:21:47,14029.2,W2RQ,42,7,PA5KT-4
19:21:47,14029.3,W2RMT,43,10,IK4VET
19:21:47,14030.0,N7US,38,30,VE6WZ-3
19:21:47,14030.0,N7US,38,28,WB6BEE
19:21:47,14030.5,AD4EB,39,20,W2NNN
19:21:47,14032.5,KO4VW,39,24,N2EPE
19:21:47,14032.5,KO4VW,38,24,VE6WZ-3
19:21:47,14032.6,KO4VW,39,15,W2NNN
19:21:47,14037.1,K0SN,38,16,W2NNN
19:21:47,14038.0,E70T,34,28,M1GEO
19:21:47,14045.0,TI5IN,38,11,MM0ZBH
19:21:48,14030.0,N7US,38,30,VE6WZ
19:21:48,14032.5,KO4VW,38,16,N7VVX
19:21:48,14032.5,KO4VW,38,24,VE6WZ
19:21:48,14032.5,KO4VW,38,12,VE6WZ
19:21:48,14043.5,NK2Y,27,12,VE6WZ
19:21:49,14030.5,AD4EB,38,23,IT9GSF
19:21:49,14032.5,KO4VW,38,40,KD7EFG
19:21:49,14033.0,WJ9B,36,29,W6YX
19:21:49,14033.5,N1DC,33,9,K9LC
19:21:49,14035.4,N3OC,40,12,K9LC
19:21:49,14040.8,W1TO,36,32,KD7EFG
19:21:49,14045.0,AI5IN,38,28,W6YX
19:21:49,14045.0,AI5IN,37,11,KH6LC
19:21:49,14048.2,EA3FZT,35,9,BG7IEJ
19:21:50,14030.0,N7US,38,29,KM3T-2
19:21:50,14030.5,AD4EB,38,22,KM3T-2
19:21:50,14031.0,K3WW,39,28,ND7K
19:21:50,14031.0,K3WW,34,30,K5TR
19:21:50,14031.0,K3WW,39,14,K6FOD
19:21:50,14032.5,KO4VW,37,29,WE9V
19:21:50,14032.5,KO4VW,37,18,K5TR
19:21:50,14033.0,WJ9B,34,22,ND7K
19:21:50,14033.0,WJ9B,35,29,K5TR
19:21:50,14037.1,K0SN,38,32,ND7K
19:21:50,14042.2,N6TTV,23,6,K6FOD
19:21:50,14043.2,K5UV,36,8,K6FOD
19:21:50,14045.0,AI5IN,38,26,ND7K
19:21:50,14048.5,AB9CA,18,8,ND7K
19:21:51,14032.5,KO4VW,37,13,W1NT-2
19:21:51,14034.4,KG9X,38,17,TI7W
19:21:51,14035.5,N3OC,40,8,DK9IP-1
19:21:51,14037.1,K0SN,36,35,K3PA-1
19:21:51,14045.0,AI5IN,38,10,DK9IP-1
19:21:51,14045.0,AI5IN,38,15,NG7M
19:21:52,14027.9,VE9KK,34,12,S53A
19:21:52,14029.6,KH7X,40,21,VE6AO
19:21:52,14030.4,AD4EB,38,22,KM3T-3
19:21:52,14033.5,N1DC,32,7,VE6AO
19:21:52,14040.8,W1TO,36,15,S53A
19:21:52,14045.0,AI5IN,35,18,DR4W
19:21:53,14027.9,VE9KK,36,10,N9CO
19:21:53,14030.0,N7US,35,44,N9CO
19:21:53,14030.4,AD4EB,37,23,KM3T-5
19:21:53,14032.5,KO4VW,38,37,K4PP
19:21:54,14033.3,KR2Q,37,6,AK6RI-1
19:21:54,14034.1,VE5UO,32,27,WX7V/5
19:21:54,14035.5,N3OC,42,5,ON6ZQ
19:21:54,14038.0,E70T,37,24,ON6ZQ
19:21:54,14043.2,K5UV,37,12,ZL4YL
19:21:55,14024.0,W4CMG,35,13,W1NT-6
19:21:55,14024.0,W4CMG,37,28,AC0C-1
19:21:55,14025.6,KG5U,30,6,W3RGA
19:21:55,14030.4,AD4EB,38,39,AC0C-1
19:21:55,14031.0,K3WW,38,29,WA7LNW
19:21:55,14031.0,K3WW,40,30,AC0C-1
19:21:55,14033.3,KR2Q,37,36,WA7LNW
19:21:55,14033.3,KR2Q,36,30,AC0C-1
19:21:55,14045.3,N5NA,31,21,W3RGA
19:21:55,14045.3,N5NA,32,26,WA7LNW
19:21:56,14024.9,W8FJ,43,7,DK0KK
19:21:56,14029.6,KH7X,37,32,K9IMM
19:21:56,14031.0,K3WW,40,35,K9IMM
19:21:56,14045.3,N5NA,33,23,K9IMM
19:21:57,14025.6,KG5U,29,6,WB6BEE
19:21:57,14031.0,K3WW,40,33,AA4PA
19:21:57,14043.2,K5UV,37,11,N2EPE
19:21:57,14043.5,NK2Y,27,12,VE6WZ-3
19:21:57,14045.3,N5NA,32,26,VE6WZ-3
19:21:58,14045.3,N5NA,31,16,N4HAC
19:21:59,14024.0,W4CMG,36,18,K9LC
19:21:59,14025.6,KG5U,30,19,IT9GSF
19:21:59,14029.6,KH7X,41,13,VE6WZ
19:21:59,14029.6,KH7X,39,31,K7CO
19:21:59,14035.2,VE3JM,38,14,K7CO
19:21:59,14035.4,N3OC,40,22,IT9GSF
19:21:59,14040.0,KC9IL,30,7,IT9GSF
19:21:59,14045.0,AI5IN,36,11,K7CO
19:21:59,14045.3,N5NA,31,20,VE6WZ
19:21:59,14045.3,N5NA,32,26,VE6WZ
19:21:59,14045.3,N5NA,31,22,IT9GSF
19:22:00,14025.6,KG5U,30,8,KM3T-2
19:22:00,14027.9,VE9KK,35,16,K5TR
19:22:00,14035.2,VE3JM,38,30,WE9V
19:22:00,14035.2,VE3JM,38,16,ND7K
19:22:00,14036.8,K0VBU,37,17,W8WTS
19:22:00,14043.9,K1SM,32,9,ES2RR
19:22:00,14045.0,AI5IN,35,8,DP5G
19:22:00,14045.3,N5NA,31,13,W6YX
19:22:00,14045.3,N5NA,32,16,WE9V
19:22:01,14024.0,W4CMG,36,23,K3PA-1
19:22:01,14025.5,KG5U,29,6,W8WWV
19:22:01,14036.7,K0VBU,37,32,W8WWV
19:22:01,14040.9,W1TO,34,5,K5EM
19:22:01,14045.3,N5NA,31,13,TI7W
19:22:02,14024.0,W4CMG,37,16,W1NT-2
19:22:02,14025.6,KG5U,30,28,EI4HQ
19:22:02,14035.0,EA5M,35,13,W1NT-2
19:22:02,14042.3,N6TTV,26,27,KD7EFG
19:22:02,14045.3,N5NA,31,14,S53A
19:22:02,14048.1,EA3FZT,35,8,KD7EFG
19:22:03,14024.0,W4CMG,35,15,KM3T-5
19:22:03,14024.0,W4CMG,37,38,N9CO
19:22:03,14025.6,KG5U,29,8,KM3T-5
19:22:03,14025.6,KG5U,30,5,K4PP
19:22:03,14036.8,K0VBU,37,18,KM3T-5
19:22:05,14035.5,N3OC,40,14,N6TV
19:22:05,14036.8,K0VBU,37,21,W3RGA
19:22:05,14036.8,K0VBU,37,9,N6TV
19:22:05,14037.1,K0SN,37,10,ZL4YL
19:22:05,14045.3,N5NA,31,7,W1NT-6
19:22:07,14025.6,KG5U,31,47,MM0ZBH
19:22:07,14025.6,KG5U,30,3,N2EPE
19:22:07,14026.2,WG3J,38,15,VE4DRK
19:22:07,14029.6,KH7X,40,13,WC2L
19:22:07,14035.5,N3OC,40,36,K9IMM
19:22:07,14036.8,K0VBU,37,35,K9IMM
19:22:07,14036.8,K0VBU,37,21,WC2L
19:22:07,14036.8,K0VBU,37,28,AA4PA
19:22:07,14036.8,K0VBU,37,25,N2EPE
19:22:07,14043.3,K5UV,37,8,IK4VET
19:22:07,14045.2,N5NA,32,14,VE4DRK
19:22:08,14036.8,K0VBU,37,19,W2NNN
19:22:08,14045.3,N5NA,31,8,KC4YVA
19:22:09,14029.6,KH7X,39,28,K9LC
19:22:09,14033.0,WJ9B,35,17,K9LC
19:22:10,14005.8,K7ZLR,27,6,ES5PC
19:22:10,14026.3,WG3J,40,19,W6YX
19:22:10,14031.0,K3WW,39,15,NU4F
19:22:10,14035.5,N3OC,41,21,W6YX
19:22:10,14040.8,W1TO,37,3,OE9GHV
19:22:11,14023.5,F6HKA,31,6,HA2NA
19:22:11,14024.0,W4CMG,35,20,ND7K
19:22:11,14026.3,WG3J,40,19,ND7K
19:22:11,14035.5,N3OC,37,21,ND7K
19:22:11,14036.8,K0VBU,37,20,KM3T-2
19:22:11,14039.1,W7SW,25,7,K5EM
19:22:11,14042.3,N6TTV,27,4,K5EM
19:22:11,14045.9,AD8J,30,4,K6FOD
19:22:11,14048.1,EA3FZT,35,14,RU9CZD
19:22:12,14021.0,LA4SI,18,10,EA5WU
19:22:12,14021.1,LA4SI,19,44,S53A
19:22:12,14021.1,LA4SI,18,22,HB9BXE
19:22:12,14023.1,AB5SE,33,6,VE6AO
19:22:12,14026.3,WG3J,39,19,K3PA-1
19:22:12,14026.3,WG3J,38,23,TI7W
19:22:12,14029.6,KH7X,38,23,W1NT-2
19:22:12,14029.6,KH7X,39,45,KD7EFG
19:22:12,14029.7,KH7X,35,22,N2YCH
19:22:12,14031.0,K3WW,39,25,EI4HQ
19:22:12,14031.0,K3WW,38,10,KD2M
19:22:12,14031.0,K3WW,40,40,KD7EFG
19:22:12,14035.5,N3OC,38,27,K3PA-1
19:22:12,14035.5,N3OC,42,40,KD7EFG
19:22:12,14039.3,K7RL,37,48,KD7EFG
19:22:13,14021.1,LA4SI,18,15,F4GOU
19:22:13,14021.1,LA4SI,18,14,LZ4AE
19:22:13,14021.1,LA4SI,18,14,HG8A
19:22:13,14040.8,W1TO,34,8,K4PP
19:22:14,14023.5,F6HKA,31,6,LZ3CB
19:22:14,14035.5,N3OC,40,29,ZF9CW
19:22:14,14041.3,N5RZ,40,6,WT8P
19:22:14,14048.1,EA3FZT,36,12,ZF9CW
19:22:15,14024.0,W4CMG,36,9,W3RGA
19:22:15,14029.6,KH7X,38,17,ZL4YL
19:22:15,14034.4,KG9X,39,16,K1RA-4
19:22:15,14068.4,N9QF,23,10,WX7V/5
19:22:16,14021.1,LA4SI,18,24,IK3STG
19:22:16,14023.2,AB5SE,30,5,W1NT-6
19:22:16,14029.6,KH7X,38,7,N6TV
19:22:16,14032.5,KO4VW,39,36,WA7LNW
19:22:16,14032.5,KO4VW,37,9,N6TV
19:22:16,14033.0,WJ9B,36,35,AC0C-1
19:22:16,14035.4,N3OC,39,34,AC0C-1
19:22:16,14045.3,N5NA,33,38,AC0C-1
19:22:16,14068.4,N9QF,23,8,WA7LNW
19:22:16,14068.4,N9QF,24,23,AC0C-1
19:22:17,14021.1,LA4SI,18,23,IK7YTT
19:22:17,14021.1,LA4SI,18,27,IK4VET
19:22:17,14021.1,LA4SI,18,20,IZ2CPS
19:22:17,14033.1,KR2Q,37,5,VE4DRK
19:22:17,14035.5,N3OC,38,38,AA4PA
19:22:17,14045.4,N5NA,31,12,IK4VET
19:22:17,14068.4,N9QF,23,7,WC2L
19:22:18,14023.5,F6HKA,31,15,WB6BEE
19:22:18,14035.0,EA5M,37,47,S50U
